,movie_code,duration,facenumber_in_poster,country,budget,gross,num_voted_users,num_user_for_reviews,num_critic_for_reviews,movie_facebook_likes,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,imdb_score,imdb_score_class
3742,3743,135.0,2.0,USA,5000000.0,13269963.0,23202,173.0,68.0,0,407.0,11000.0,189.0,111.0,11400,7.6,Good
3743,3744,88.0,0.0,USA,5000000.0,17768000.0,29629,374.0,144.0,0,27.0,742.0,120.0,101.0,1136,5.9,Fair
3744,3745,89.0,0.0,USA,5000000.0,12947763.0,10624,125.0,96.0,0,17.0,690.0,190.0,85.0,1160,6.2,Good
3745,3746,110.0,6.0,USA,5000000.0,14100000.0,14995,87.0,42.0,0,272.0,801.0,796.0,551.0,2943,7.2,Good
3746,3747,107.0,0.0,USA,5000000.0,12200000.0,7973,65.0,29.0,0,8.0,926.0,400.0,268.0,2383,6.3,Good
3747,3748,86.0,0.0,USA,5000000.0,17683670.0,47227,323.0,228.0,0,17.0,520.0,270.0,205.0,1520,5.2,Fair
3748,3749,91.0,0.0,USA,8000000.0,12055108.0,61151,134.0,195.0,0,19.0,968.0,934.0,260.0,2528,6.9,Good
3749,3750,103.0,0.0,USA,5000000.0,27285953.0,48675,214.0,203.0,16000,66.0,155.0,78.0,13.0,259,6.8,Good
3750,3751,90.0,0.0,USA,8000000.0,,15345,87.0,44.0,0,152.0,21000.0,982.0,826.0,23714,6.2,Good
3751,3752,141.0,2.0,USA,5000000.0,,2017,33.0,14.0,270,54.0,746.0,333.0,70.0,1332,6.2,Good
3752,3753,92.0,4.0,USA,5000000.0,11675178.0,9509,53.0,59.0,11000,89.0,729.0,706.0,355.0,2848,3.5,Bad
3753,3754,99.0,1.0,USA,8000000.0,10572742.0,2326,21.0,45.0,738,1000.0,849.0,578.0,409.0,2269,6.1,Good
3754,3755,79.0,1.0,USA,800000.0,,3519,46.0,42.0,213,57.0,998.0,164.0,99.0,1284,6.6,Good
3755,3756,96.0,6.0,USA,5000000.0,9658370.0,1180,9.0,12.0,740,23.0,927.0,509.0,503.0,3552,4.5,Fair
3756,3757,82.0,0.0,USA,5000000.0,9628751.0,5164,65.0,29.0,207,99.0,93.0,45.0,44.0,315,5.9,Fair
3757,3758,92.0,5.0,USA,5000000.0,8786715.0,40274,324.0,121.0,0,12.0,3000.0,835.0,797.0,5668,6.9,Good
3758,3759,112.0,2.0,Canada,6000000.0,3432342.0,24921,166.0,135.0,0,66.0,150.0,28.0,21.0,253,7.7,Good
3759,3760,106.0,10.0,USA,5000000.0,,8930,90.0,27.0,672,44.0,559.0,249.0,136.0,1199,6.6,Good
3760,3761,90.0,4.0,USA,5000000.0,6755271.0,7319,131.0,56.0,327,23.0,847.0,591.0,560.0,3004,5.3,Fair
3761,3762,126.0,2.0,UK,5000000.0,,13587,80.0,22.0,729,82.0,11000.0,794.0,576.0,13591,6.3,Good
3762,3763,150.0,1.0,USA,5000000.0,6157157.0,21416,198.0,59.0,0,3.0,859.0,448.0,448.0,3942,7.0,Good
3763,3764,90.0,0.0,USA,,6088249.0,67853,202.0,61.0,0,4.0,2000.0,936.0,556.0,5202,7.0,Good
3764,3765,91.0,0.0,USA,5000000.0,5480318.0,9427,79.0,60.0,462,84.0,1000.0,778.0,572.0,2691,6.6,Good
3765,3766,145.0,1.0,Italy,5000000.0,,216005,565.0,164.0,10000,0.0,973.0,423.0,392.0,2589,8.6,Excellent
3766,3767,95.0,2.0,USA,5000000.0,5308707.0,15053,165.0,81.0,393,4000.0,4000.0,585.0,334.0,5245,6.4,Good
3767,3768,97.0,0.0,UK,5000000.0,5009677.0,260607,485.0,415.0,47000,0.0,18000.0,572.0,372.0,19404,7.9,Good
3768,3769,90.0,0.0,USA,,4328294.0,2719,41.0,43.0,249,7.0,2000.0,847.0,701.0,5900,5.4,Fair
3769,3770,41.0,0.0,UK,5000000.0,4074023.0,296,4.0,7.0,89,0.0,55.0,0.0,0.0,55,6.9,Good
3770,3771,112.0,0.0,Canada,5000000.0,4306697.0,26720,196.0,120.0,920,460.0,990.0,900.0,395.0,2820,7.7,Good
3771,3772,122.0,0.0,France,4000000.0,3950029.0,12411,89.0,195.0,0,22.0,186.0,135.0,32.0,416,7.2,Good
3772,3773,110.0,0.0,USA,5000000.0,4040588.0,12233,89.0,109.0,0,19.0,25000.0,579.0,39.0,25676,6.8,Good
3773,3774,87.0,0.0,USA,5000000.0,,881,32.0,21.0,323,3.0,922.0,162.0,83.0,1324,6.2,Good
3774,3775,108.0,2.0,New Zealand,5000000.0,3049135.0,50197,265.0,93.0,0,0.0,14000.0,433.0,88.0,14574,7.4,Good
3775,3776,121.0,0.0,USA,5000000.0,4700361.0,2047,29.0,12.0,0,35.0,4000.0,849.0,473.0,6617,4.6,Fair
3776,3777,97.0,1.0,USA,5000000.0,2711210.0,40305,86.0,155.0,0,7.0,8000.0,981.0,939.0,10517,6.4,Good
3777,3778,116.0,2.0,USA,5000000.0,1980338.0,12366,151.0,81.0,507,52.0,624.0,385.0,102.0,1209,7.0,Good
3778,3779,94.0,0.0,Spain,5000000.0,1082044.0,281649,458.0,204.0,21000,122.0,23000.0,1000.0,360.0,24994,7.7,Good
3779,3780,103.0,0.0,USA,5000000.0,1100000.0,3665,39.0,19.0,247,261.0,722.0,280.0,145.0,1201,6.8,Good
3780,3781,112.0,1.0,USA,5000000.0,2445646.0,32382,99.0,163.0,13000,52.0,10000.0,963.0,688.0,12897,7.0,Good
3781,3782,91.0,0.0,USA,5000000.0,2221809.0,40618,144.0,248.0,0,263.0,967.0,289.0,192.0,1582,7.0,Good
3782,3783,98.0,1.0,USA,5000000.0,296665.0,12675,158.0,39.0,0,13.0,3000.0,971.0,600.0,5185,6.3,Good
3783,3784,95.0,0.0,USA,5000000.0,3219029.0,28845,125.0,322.0,10000,57.0,727.0,442.0,233.0,1836,7.1,Good
3784,3785,88.0,0.0,USA,5000000.0,,5494,56.0,50.0,255,0.0,740.0,625.0,276.0,1665,5.6,Fair
3785,3786,99.0,0.0,USA,5000000.0,830210.0,1900,56.0,12.0,0,0.0,578.0,435.0,361.0,3382,4.4,Fair
3786,3787,91.0,0.0,USA,7000000.0,1040879.0,54478,184.0,83.0,0,0.0,387.0,96.0,65.0,648,7.1,Good
3787,3788,97.0,3.0,USA,5000000.0,326308.0,6632,69.0,37.0,225,18000.0,10000.0,1000.0,977.0,13718,6.1,Good
3788,3789,136.0,0.0,India,,240425.0,1311,25.0,16.0,133,0.0,75.0,45.0,14.0,172,7.4,Good
3789,3790,118.0,0.0,USA,,228830.0,3329,22.0,121.0,489,239.0,6.0,0.0,0.0,6,7.5,Good
3790,3791,94.0,1.0,Canada,2200000.0,,1599,27.0,24.0,274,0.0,311.0,59.0,51.0,498,7.2,Good
3791,3792,89.0,1.0,Canada,,223615.0,127842,200.0,324.0,49000,27.0,948.0,779.0,440.0,2958,7.6,Good
3792,3793,90.0,0.0,USA,5000000.0,124720.0,1560,15.0,27.0,777,6.0,3000.0,1000.0,940.0,4987,7.3,Good
3793,3794,95.0,1.0,USA,3209000.0,,989,23.0,9.0,44,5.0,197.0,116.0,100.0,538,6.2,Good
3794,3795,90.0,3.0,USA,2000000.0,99147.0,1884,28.0,31.0,69,204.0,1000.0,697.0,697.0,3207,6.2,Good
3795,3796,95.0,0.0,Canada,5000000.0,,4041,66.0,35.0,174,3.0,889.0,680.0,383.0,2984,4.6,Fair
3796,3797,94.0,,USA,5000000.0,65069140.0,65299,455.0,371.0,27000,0.0,432.0,309.0,99.0,1010,6.2,Good
3797,3798,90.0,0.0,USA,5000000.0,65087.0,8824,108.0,133.0,559,0.0,343.0,29.0,15.0,408,6.2,Good
3798,3799,103.0,0.0,Germany,5000000.0,16066.0,1207,44.0,13.0,40,34.0,811.0,522.0,227.0,1789,3.3,Bad
3799,3800,60.0,1.0,USA,,,3852,47.0,9.0,634,,1000.0,1000.0,904.0,5203,7.5,Good
3800,3801,91.0,0.0,USA,5000000.0,,7888,55.0,56.0,0,110.0,46.0,21.0,14.0,117,4.2,Fair
3801,3802,102.0,0.0,Spain,5000000.0,,23756,48.0,191.0,0,57.0,331.0,93.0,78.0,526,7.2,Good
3802,3803,92.0,0.0,UK,2500000.0,,10056,82.0,80.0,639,46.0,570.0,337.0,141.0,1258,6.2,Good
3803,3804,87.0,1.0,USA,5000000.0,,10734,80.0,19.0,887,65.0,866.0,738.0,686.0,3724,6.1,Good
3804,3805,80.0,0.0,USA,,,4322,47.0,19.0,419,799.0,3000.0,2000.0,854.0,10727,4.2,Fair
3805,3806,90.0,6.0,USA,,,215,2.0,,38,0.0,695.0,617.0,483.0,3217,4.5,Fair
3806,3807,44.0,2.0,USA,,,67315,127.0,38.0,0,,1000.0,922.0,816.0,4092,8.4,Excellent
3807,3808,105.0,1.0,USA,5000000.0,37440.0,12672,60.0,44.0,0,0.0,745.0,508.0,394.0,1986,7.5,Good
3808,3809,67.0,2.0,USA,10000000.0,,83,1.0,3.0,165,0.0,979.0,732.0,388.0,2509,6.7,Good
3809,3810,95.0,7.0,USA,,,1091,15.0,6.0,0,7.0,989.0,970.0,541.0,3514,5.1,Fair
3810,3811,87.0,1.0,USA,5000000.0,,216,3.0,,58,49.0,708.0,699.0,601.0,3059,5.5,Fair
3811,3812,94.0,1.0,Bahamas,5000000.0,,6964,47.0,64.0,0,261.0,12000.0,316.0,179.0,12676,4.4,Fair
3812,3813,109.0,3.0,UK,5000000.0,,237,3.0,8.0,190,3.0,1000.0,266.0,126.0,1681,4.4,Fair
3813,3814,130.0,0.0,USA,5000000.0,,15988,153.0,64.0,2000,0.0,1000.0,849.0,826.0,5191,6.8,Good
3814,3815,,15.0,USA,5000000.0,,38,2.0,2.0,35,3.0,975.0,900.0,723.0,4991,6.7,Good
3815,3816,88.0,2.0,USA,5000000.0,,8,,,49,14.0,784.0,763.0,668.0,3021,8.6,Excellent
3816,3817,88.0,7.0,USA,5000000.0,,849,4.0,35.0,0,0.0,40000.0,3000.0,1000.0,46115,4.8,Fair
3817,3818,97.0,1.0,USA,,,928,14.0,21.0,0,20.0,741.0,615.0,538.0,2849,3.4,Bad
3818,3819,113.0,1.0,Czech Republic,84450000.0,617228.0,6183,27.0,99.0,1000,44.0,61.0,12.0,4.0,92,7.4,Good
3819,3820,99.0,3.0,Germany,4000000.0,274385.0,29203,26.0,115.0,0,766.0,595.0,486.0,269.0,1519,7.3,Good
3820,3821,148.0,0.0,USA,890000.0,24475416.0,72443,309.0,104.0,0,0.0,3000.0,324.0,263.0,3967,8.0,Good
3821,3822,107.0,1.0,UK,3000000.0,,46347,112.0,195.0,10000,58.0,874.0,579.0,537.0,2363,6.5,Good
3822,3823,93.0,0.0,USA,4800000.0,47277326.0,138814,1516.0,303.0,0,0.0,1000.0,1000.0,581.0,2990,5.9,Fair
3823,3824,94.0,0.0,UK,2800000.0,1247453.0,11202,123.0,122.0,750,187.0,1000.0,887.0,427.0,3690,6.8,Good
3824,3825,121.0,0.0,USA,5000000.0,1729969.0,68211,219.0,359.0,14000,337.0,982.0,463.0,41.0,1520,7.4,Good
3825,3826,118.0,0.0,USA,4700000.0,1705139.0,4695,69.0,130.0,0,7.0,968.0,733.0,339.0,2545,6.7,Good
3826,3827,98.0,0.0,UK,,238774.0,9611,70.0,64.0,864,16.0,10000.0,838.0,621.0,11703,6.8,Good
3827,3828,82.0,2.0,USA,5000000.0,,4247,11.0,13.0,0,0.0,927.0,833.0,316.0,2469,5.4,Fair
3828,3829,101.0,3.0,USA,4700000.0,8025872.0,19234,258.0,159.0,0,365.0,237.0,28.0,14.0,302,5.5,Fair
3829,3830,106.0,0.0,USA,4638783.0,,13467,106.0,54.0,0,541.0,773.0,476.0,372.0,2409,7.4,Good
3830,3831,90.0,1.0,Denmark,4800000.0,778565.0,83234,475.0,440.0,30000,0.0,33000.0,1000.0,428.0,34779,5.7,Fair
3831,3832,79.0,0.0,France,,,262,6.0,7.0,11,0.0,226.0,40.0,20.0,286,5.4,Fair
3832,3833,87.0,6.0,USA,4700000.0,,1427,12.0,4.0,491,20.0,571.0,345.0,329.0,2006,3.2,Bad
3833,3834,,2.0,India,,,57,1.0,1.0,2,0.0,5.0,0.0,0.0,5,7.1,Good
3834,3835,105.0,0.0,UK,,1340891.0,18940,182.0,96.0,2000,11.0,18000.0,66.0,16.0,18105,7.8,Good
3835,3836,89.0,2.0,Canada,5000000.0,,436,8.0,8.0,31,0.0,584.0,580.0,413.0,2668,5.3,Fair
3836,3837,100.0,1.0,France,4600000.0,513836.0,6304,21.0,87.0,0,3.0,74.0,52.0,9.0,143,7.2,Good
3837,3838,92.0,1.0,Mexico,4700000.0,,421,3.0,10.0,199,4.0,943.0,480.0,140.0,1795,6.2,Good
3838,3839,97.0,1.0,Spain,4600000.0,434417.0,8867,65.0,121.0,0,4.0,13000.0,1000.0,577.0,15093,5.9,Fair
3839,3840,100.0,0.0,New Zealand,,728.0,2776,22.0,43.0,285,0.0,109.0,10.0,3.0,122,7.3,Good
3840,3841,96.0,0.0,USA,4500000.0,81200000.0,87739,133.0,45.0,0,37.0,801.0,760.0,542.0,3113,6.7,Good
3841,3842,104.0,0.0,USA,4500000.0,,50125,140.0,36.0,0,116.0,1000.0,511.0,83.0,1662,5.7,Fair
3842,3843,117.0,4.0,UK,4500000.0,52700832.0,107923,197.0,84.0,0,179.0,1000.0,398.0,239.0,1862,7.1,Good
3843,3844,90.0,1.0,USA,4500000.0,,71217,228.0,118.0,0,143.0,1000.0,901.0,811.0,5002,7.2,Good
3844,3845,115.0,0.0,USA,4500000.0,,13474,115.0,42.0,0,1000.0,232.0,169.0,68.0,588,7.4,Good
3845,3846,108.0,0.0,USA,15000000.0,13060843.0,149528,454.0,202.0,0,0.0,22000.0,3000.0,346.0,26050,7.7,Good
3846,3847,43.0,0.0,USA,,,6762,27.0,5.0,2000,,562.0,560.0,298.0,1587,7.7,Good
3847,3848,109.0,0.0,USA,4500000.0,3798532.0,41138,208.0,120.0,2000,0.0,3000.0,441.0,126.0,3668,7.4,Good
3848,3849,102.0,0.0,USA,4500000.0,3609278.0,573541,1916.0,234.0,38000,0.0,1000.0,1000.0,167.0,2235,8.4,Excellent
3849,3850,100.0,2.0,USA,,,2756,55.0,17.0,501,9.0,188.0,135.0,37.0,496,7.1,Good
3850,3851,115.0,3.0,Spain,700000000.0,1687311.0,2412,40.0,35.0,539,98.0,341.0,26.0,4.0,371,7.2,Good
3851,3852,122.0,0.0,UK,4500000.0,,15175,89.0,48.0,1000,0.0,854.0,652.0,491.0,2762,7.5,Good
3852,3853,98.0,,USA,5000000.0,10429707.0,10483,125.0,49.0,0,10.0,589.0,416.0,402.0,2705,5.4,Fair
3853,3854,133.0,1.0,USA,4500000.0,727883.0,580999,2110.0,283.0,33000,219.0,15000.0,933.0,701.0,17040,8.1,Excellent
3854,3855,105.0,6.0,Mexico,,1391770.0,1592,14.0,16.0,0,5.0,274.0,154.0,122.0,793,6.0,Fair
3855,3856,122.0,1.0,Netherlands,4500000.0,713413.0,9171,68.0,54.0,689,4.0,25.0,20.0,3.0,48,7.8,Good
3856,3857,106.0,0.0,USA,2000000.0,410241.0,32357,199.0,92.0,3000,68.0,835.0,601.0,391.0,2110,6.8,Good
3857,3858,98.0,1.0,USA,,278821.0,5465,37.0,159.0,0,377.0,1000.0,887.0,844.0,5041,6.5,Good
3858,3859,112.0,0.0,South Korea,4200000000.0,211667.0,53508,131.0,202.0,4000,0.0,717.0,126.0,38.0,907,7.7,Good
3859,3860,120.0,2.0,France,,706622.0,1213,17.0,50.0,0,0.0,24.0,12.0,9.0,53,6.4,Good
3860,3861,99.0,1.0,UK,2500000.0,92191.0,29463,84.0,54.0,0,0.0,26000.0,1000.0,798.0,29325,6.5,Good
3861,3862,110.0,0.0,Hong Kong,35000000.0,49413.0,6919,26.0,98.0,528,143.0,155.0,96.0,76.0,398,7.3,Good
3862,3863,102.0,0.0,Spain,,199652.0,7390,40.0,92.0,0,3.0,820.0,356.0,327.0,1950,6.6,Good
3863,3864,109.0,1.0,Sweden,,181655.0,35464,206.0,112.0,0,187.0,129.0,2.0,0.0,131,7.9,Good
3864,3865,104.0,1.0,USA,4500000.0,108229.0,30836,137.0,138.0,7000,0.0,14000.0,1000.0,329.0,15860,5.9,Fair
3865,3866,134.0,4.0,India,,,781,7.0,9.0,62,0.0,327.0,82.0,62.0,496,4.7,Fair
3866,3867,133.0,0.0,USA,4400000.0,112000000.0,680041,760.0,149.0,32000,869.0,888.0,721.0,425.0,2176,8.7,Excellent
3867,3868,85.0,3.0,USA,4400000.0,,917,4.0,5.0,224,358.0,19000.0,570.0,212.0,20397,5.9,Fair
3868,3869,87.0,0.0,USA,4400000.0,,12666,61.0,39.0,629,0.0,898.0,842.0,753.0,2951,6.7,Good
3869,3870,130.0,1.0,India,4400000.0,,30977,178.0,39.0,10000,6.0,85.0,26.0,12.0,151,8.5,Excellent
3870,3871,199.0,0.0,Canada,,,14251,74.0,2.0,0,,662.0,517.0,505.0,2667,8.4,Excellent
3871,3872,103.0,1.0,USA,4500000.0,8691.0,4952,32.0,29.0,0,249.0,2000.0,298.0,261.0,3089,5.8,Fair
3872,3873,112.0,4.0,UK,3000000.0,26345.0,16445,99.0,111.0,0,63.0,2000.0,1000.0,422.0,4810,6.1,Good
3873,3874,89.0,6.0,UK,,6940281.0,43135,346.0,149.0,0,143.0,1000.0,146.0,100.0,1291,7.3,Good
3874,3875,124.0,1.0,Sweden,,188870.0,13443,25.0,90.0,0,79.0,309.0,254.0,93.0,857,6.7,Good
3875,3876,101.0,1.0,New Zealand,6000000.0,20772796.0,34232,346.0,149.0,0,51.0,446.0,20.0,8.0,497,7.6,Good
3876,3877,133.0,0.0,India,150000000.0,199228.0,7295,49.0,12.0,504,12.0,464.0,374.0,106.0,1045,7.2,Good
3877,3878,112.0,0.0,Switzerland,4500000.0,,15780,62.0,64.0,2000,0.0,29.0,9.0,7.0,61,6.2,Good
3878,3879,111.0,4.0,USA,150000000.0,34964818.0,39975,186.0,256.0,24000,456.0,20000.0,559.0,394.0,21404,5.8,Fair
3879,3880,98.0,0.0,USA,4200000.0,,59254,726.0,57.0,0,197.0,755.0,632.0,578.0,2553,5.2,Fair
3880,3881,60.0,0.0,USA,,,3673,23.0,8.0,0,,1000.0,557.0,551.0,3026,8.1,Excellent
3881,3882,93.0,1.0,UK,,2542264.0,3407,48.0,50.0,61,23.0,471.0,232.0,130.0,938,7.1,Good
3882,3883,104.0,0.0,Russia,4200000.0,1487477.0,47097,310.0,232.0,0,335.0,114.0,28.0,16.0,206,6.5,Good
3883,3884,112.0,0.0,UK,2300000.0,62549000.0,41361,148.0,63.0,0,277.0,1000.0,530.0,327.0,2412,7.3,Good
3884,3885,94.0,0.0,Canada,4000000.0,105500000.0,31260,152.0,75.0,0,84.0,110.0,95.0,95.0,582,6.2,Good
3885,3886,90.0,0.0,USA,4000000.0,101055.0,17478,159.0,274.0,0,0.0,648.0,529.0,231.0,1951,5.0,Fair
3886,3887,96.0,5.0,USA,114000.0,,87978,580.0,284.0,0,0.0,125.0,108.0,56.0,403,8.0,Good
3887,3888,101.0,0.0,USA,4000000.0,44566004.0,321283,1848.0,265.0,17000,0.0,19000.0,13000.0,11.0,32015,7.8,Good
3888,3889,93.0,0.0,USA,4000000.0,39200000.0,192940,491.0,154.0,0,11000.0,11000.0,636.0,629.0,12691,8.1,Excellent
3889,3890,152.0,0.0,USA,4000000.0,36000000.0,9456,107.0,44.0,625,309.0,232.0,178.0,132.0,825,6.7,Good
3890,3891,150.0,0.0,UK,140000000.0,65007045.0,128694,657.0,314.0,51000,0.0,23000.0,892.0,748.0,26489,6.1,Good
3891,3892,112.0,1.0,USA,4000000.0,31252964.0,71495,522.0,153.0,0,395.0,13000.0,595.0,80.0,13707,7.1,Good
3892,3893,95.0,2.0,USA,8500000.0,131175.0,30219,200.0,256.0,22000,9.0,584.0,430.0,428.0,1885,5.6,Fair
3893,3894,111.0,0.0,USA,3600000.0,31968347.0,93894,286.0,123.0,0,81.0,12000.0,898.0,687.0,14823,7.6,Good
3894,3895,86.0,0.0,USA,4500000.0,,2806,11.0,46.0,0,2.0,707.0,619.0,555.0,2634,4.3,Fair
3895,3896,108.0,0.0,USA,4000000.0,,39857,300.0,203.0,0,228.0,431.0,426.0,358.0,2020,7.3,Good
3896,3897,105.0,2.0,USA,4000000.0,,9007,50.0,34.0,661,0.0,597.0,222.0,116.0,1218,7.3,Good
3897,3898,91.0,1.0,USA,4000000.0,35385560.0,27198,131.0,149.0,8000,357.0,3000.0,465.0,326.0,4807,4.6,Fair
3898,3899,105.0,0.0,USA,4000000.0,,3102,35.0,20.0,283,82.0,746.0,119.0,69.0,986,6.8,Good
3899,3900,60.0,1.0,USA,,,3852,47.0,9.0,634,,1000.0,1000.0,904.0,5203,7.5,Good
3900,3901,106.0,1.0,USA,3500000.0,20803237.0,110616,291.0,323.0,16000,450.0,14000.0,3000.0,712.0,18645,7.1,Good
3901,3902,93.0,0.0,USA,4000000.0,13008928.0,73501,333.0,172.0,27000,0.0,355.0,151.0,133.0,837,7.3,Good
3902,3903,172.0,0.0,USA,4000000.0,,165638,301.0,111.0,8000,120.0,773.0,742.0,145.0,1785,8.3,Excellent
3903,3904,109.0,0.0,USA,,10941801.0,12059,486.0,74.0,2000,0.0,847.0,670.0,428.0,2649,5.4,Fair
3904,3905,93.0,0.0,France,5000000.0,15152879.0,13506,68.0,161.0,0,8.0,45000.0,541.0,400.0,46868,4.0,Bad
3905,3906,165.0,0.0,USA,4000000.0,25359200.0,266020,836.0,548.0,92000,0.0,230.0,193.0,127.0,673,8.0,Good
3906,3907,96.0,0.0,UK,4000000.0,10515579.0,66840,248.0,177.0,0,11000.0,19000.0,427.0,405.0,20132,6.7,Good
3907,3908,119.0,0.0,USA,100000000.0,180011740.0,177729,1368.0,230.0,0,13000.0,1000.0,658.0,567.0,2776,5.7,Fair
3908,3909,93.0,2.0,USA,4000000.0,10097096.0,5612,38.0,27.0,842,69.0,522.0,231.0,69.0,955,4.6,Fair
3909,3910,82.0,1.0,USA,6000000.0,9821335.0,1415,10.0,22.0,118,69.0,939.0,706.0,585.0,3354,4.0,Bad
3910,3911,101.0,1.0,USA,3200000.0,8243880.0,28714,215.0,157.0,762,47.0,658.0,636.0,407.0,3086,7.0,Good
3911,3912,120.0,2.0,USA,4000000.0,,12981,121.0,70.0,0,1000.0,862.0,403.0,268.0,1652,7.4,Good
3912,3913,81.0,0.0,USA,4000000.0,7825820.0,13086,156.0,125.0,576,5.0,49000.0,780.0,710.0,50831,5.9,Fair
3913,3914,82.0,0.0,USA,,7557877.0,2129,37.0,10.0,138,7.0,584.0,246.0,27.0,1002,4.6,Fair
3914,3915,107.0,2.0,USA,25000000.0,14637490.0,16411,136.0,160.0,0,0.0,798.0,374.0,255.0,2537,4.8,Fair
3915,3916,105.0,0.0,Spain,3400000.0,7159147.0,120189,308.0,300.0,11000,171.0,382.0,273.0,143.0,954,7.5,Good
3916,3917,86.0,2.0,USA,4000000.0,17314483.0,14621,48.0,69.0,0,89.0,986.0,713.0,511.0,4073,4.7,Fair
3917,3918,110.0,2.0,USA,4000000.0,6525762.0,44339,425.0,143.0,0,675.0,16000.0,977.0,968.0,19928,6.7,Good
3918,3919,127.0,0.0,USA,4000000.0,,12677,89.0,50.0,414,13000.0,204.0,187.0,148.0,753,6.3,Good
3919,3920,90.0,0.0,USA,,4613815.0,19622,58.0,46.0,931,0.0,812.0,466.0,242.0,1566,6.0,Fair
3920,3921,110.0,6.0,USA,4000000.0,4301331.0,78241,177.0,51.0,0,99.0,4000.0,975.0,960.0,7921,6.7,Good
3921,3922,104.0,1.0,USA,4000000.0,4046737.0,67949,390.0,163.0,15000,30.0,769.0,413.0,296.0,2251,7.1,Good
3922,3923,96.0,1.0,USA,8000000.0,3713002.0,3611,62.0,52.0,131,2.0,960.0,12.0,0.0,972,2.7,Bad
3923,3924,110.0,0.0,USA,4000000.0,3468572.0,10073,78.0,40.0,816,0.0,721.0,246.0,237.0,1966,7.3,Good
3924,3925,84.0,0.0,USA,4000000.0,2892582.0,22697,202.0,50.0,0,378.0,925.0,729.0,611.0,3559,7.6,Good
3925,3926,94.0,3.0,USA,4000000.0,2800000.0,4377,85.0,45.0,309,24.0,834.0,625.0,545.0,2662,5.8,Fair
3926,3927,93.0,1.0,USA,4000000.0,2426851.0,16224,76.0,121.0,830,131.0,497.0,113.0,90.0,776,6.5,Good
3927,3928,96.0,0.0,USA,4000000.0,1325073.0,18762,91.0,114.0,708,101.0,730.0,394.0,71.0,1208,6.6,Good
3928,3929,88.0,0.0,USA,4000000.0,,53342,287.0,270.0,16000,0.0,1000.0,947.0,939.0,4777,6.2,Good
3929,3930,101.0,0.0,UK,4000000.0,864959.0,20275,151.0,116.0,0,21.0,420.0,291.0,161.0,1215,6.9,Good
3930,3931,102.0,0.0,USA,4000000.0,2601847.0,22457,69.0,115.0,26000,330.0,48.0,0.0,0.0,48,8.5,Excellent
3931,3932,87.0,0.0,USA,4000000.0,800000.0,2308,35.0,15.0,550,101.0,721.0,576.0,324.0,1700,4.8,Fair
3932,3933,83.0,1.0,USA,,1429260.0,45293,71.0,122.0,0,19.0,947.0,685.0,322.0,2353,6.6,Good
3933,3934,103.0,0.0,USA,4500000.0,,4091,20.0,35.0,987,5.0,1000.0,1000.0,842.0,3408,5.7,Fair
3934,3935,99.0,4.0,USA,4000000.0,562059.0,8535,113.0,41.0,872,60.0,979.0,665.0,444.0,3130,7.0,Good
3935,3936,106.0,0.0,USA,4000000.0,399793.0,2877,70.0,31.0,111,81.0,2000.0,811.0,687.0,4343,5.4,Fair
3936,3937,115.0,0.0,France,,,29440,110.0,332.0,12000,227.0,690.0,227.0,226.0,1298,7.1,Good
3937,3938,117.0,2.0,USA,4000000.0,371897.0,36494,118.0,232.0,11000,234.0,12000.0,1000.0,221.0,13607,6.9,Good
3938,3939,99.0,3.0,UK,3000000.0,302204.0,6705,53.0,43.0,167,13.0,419.0,254.0,159.0,975,6.6,Good
3939,3940,102.0,0.0,USA,1300000.0,354704.0,2705,38.0,68.0,314,212.0,10000.0,633.0,195.0,11083,5.9,Fair
3940,3941,85.0,1.0,Australia,1500000.0,265107.0,4617,93.0,51.0,614,0.0,945.0,774.0,209.0,2282,6.3,Good
3941,3942,86.0,1.0,UK,4000000.0,185577.0,2133,31.0,33.0,182,8.0,759.0,638.0,428.0,2805,6.3,Good
3942,3943,120.0,0.0,Mexico,4000000.0,100412.0,2112,7.0,26.0,0,45.0,623.0,85.0,69.0,824,7.7,Good
3943,3944,106.0,0.0,USA,9500000.0,58214.0,34224,137.0,109.0,10000,0.0,617.0,163.0,67.0,916,7.0,Good
3944,3945,103.0,4.0,USA,14000000.0,75078.0,1398,26.0,34.0,132,272.0,736.0,450.0,70.0,1403,6.3,Good
3945,3946,93.0,1.0,UK,2500000.0,64359.0,811,26.0,31.0,108,12.0,578.0,29.0,15.0,643,5.9,Fair
3946,3947,112.0,0.0,Australia,16000000.0,317125.0,23334,87.0,141.0,0,105.0,18000.0,6000.0,748.0,25269,6.2,Good
3947,3948,100.0,0.0,USA,4000000.0,,1555,40.0,19.0,98,137.0,4000.0,575.0,476.0,5796,5.0,Fair
3948,3949,113.0,1.0,Spain,4000000.0,146402.0,9913,38.0,64.0,0,58.0,331.0,27.0,9.0,387,7.7,Good
3949,3950,98.0,1.0,USA,650000.0,18469.0,34263,141.0,215.0,0,53.0,530.0,238.0,65.0,1038,6.5,Good
3950,3951,23.0,1.0,USA,,,7673,47.0,5.0,325,,254.0,248.0,218.0,915,6.1,Good
